"Date","Price","Open","High","Low","Vol.","Change %"
"04/10/2016","1,681.12","1,681.12","1,681.12","1,681.12","","-0.30%"
"04/07/2016","1,686.23","1,686.23","1,686.23","1,686.23","","0.94%"
"04/06/2016","1,670.52","1,670.52","1,670.52","1,670.52","","0.02%"
"04/05/2016","1,670.25","1,670.25","1,670.25","1,670.25","","-0.47%"
"04/04/2016","1,678.10","1,678.10","1,678.10","1,678.10","","1.65%"
"04/03/2016","1,650.88","1,650.88","1,650.88","1,650.88","","0.12%"
"03/31/2016","1,648.95","1,648.95","1,648.95","1,648.95","","0.23%"
"03/30/2016","1,645.14","1,645.14","1,645.14","1,645.14","","0.82%"
"03/29/2016","1,631.73","1,631.73","1,631.73","1,631.73","","0.06%"
"03/28/2016","1,630.82","1,630.82","1,630.82","1,630.82","","-1.23%"
"03/27/2016","1,651.13","1,651.13","1,651.13","1,651.13","","-0.26%"
"03/24/2016","1,655.45","1,655.45","1,655.45","1,655.45","","-0.16%"
"03/23/2016","1,658.14","1,658.14","1,658.14","1,658.14","","-0.94%"
"03/22/2016","1,673.88","1,673.88","1,673.88","1,673.88","","-1.05%"
"03/21/2016","1,691.59","1,691.59","1,691.59","1,691.59","","0.18%"
"03/20/2016","1,688.63","1,688.63","1,688.63","1,688.63","","-0.28%"
"03/16/2016","1,693.30","1,693.30","1,693.30","1,693.30","","-1.17%"
"03/15/2016","1,713.34","1,713.34","1,713.34","1,713.34","","0.05%"
"03/14/2016","1,712.48","1,712.48","1,712.48","1,712.48","","-0.53%"
"03/13/2016","1,721.52","1,721.52","1,721.52","1,721.52","","0.03%"
"03/10/2016","1,721.06","1,721.06","1,721.06","1,721.06","","0.61%"
"03/09/2016","1,710.57","1,710.57","1,710.57","1,710.57","","0.06%"
"03/08/2016","1,709.58","1,709.58","1,709.58","1,709.58","","0.37%"
"03/07/2016","1,703.30","1,703.30","1,703.30","1,703.30","","-0.03%"
"03/06/2016","1,703.77","1,703.77","1,703.77","1,703.77","","-0.87%"
"03/03/2016","1,718.68","1,718.68","1,718.68","1,718.68","","0.32%"
"03/02/2016","1,713.28","1,713.28","1,713.28","1,713.28","","-0.12%"
"03/01/2016","1,715.41","1,715.41","1,715.41","1,715.41","","-0.43%"
"02/29/2016","1,722.85","1,722.85","1,722.85","1,722.85","","-0.81%"
"02/28/2016","1,736.93","1,736.93","1,736.93","1,736.93","","-0.93%"
"02/25/2016","1,753.20","1,753.20","1,753.20","1,753.20","","-0.26%"
"02/24/2016","1,757.75","1,757.75","1,757.75","1,757.75","","-1.10%"
"02/23/2016","1,777.22","1,777.22","1,777.22","1,777.22","","0.20%"
"02/22/2016","1,773.68","1,773.68","1,773.68","1,773.68","","0.42%"
"02/18/2016","1,766.22","1,766.22","1,766.22","1,766.22","","0.40%"
"02/17/2016","1,759.19","1,759.19","1,759.19","1,759.19","","0.37%"
"02/16/2016","1,752.72","1,752.72","1,752.72","1,752.72","","-0.50%"
"02/15/2016","1,761.47","1,761.47","1,761.47","1,761.47","","0.05%"
"02/14/2016","1,760.57","1,760.57","1,760.57","1,760.57","","0.06%"
"02/11/2016","1,759.58","1,759.58","1,759.58","1,759.58","","0.58%"
"02/10/2016","1,749.36","1,749.36","1,749.36","1,749.36","","0.06%"
"02/09/2016","1,748.31","1,748.31","1,748.31","1,748.31","","0.37%"
"02/08/2016","1,741.92","1,741.92","1,741.92","1,741.92","","-0.34%"
"02/07/2016","1,747.89","1,747.89","1,747.89","1,747.89","","0.30%"
"02/04/2016","1,742.72","1,742.72","1,742.72","1,742.72","","-0.25%"
"02/03/2016","1,747.11","1,747.11","1,747.11","1,747.11","","0.05%"
"02/02/2016","1,746.17","1,746.17","1,746.17","1,746.17","","0.96%"
"02/01/2016","1,729.63","1,729.63","1,729.63","1,729.63","","0.61%"
"01/31/2016","1,719.15","1,719.15","1,719.15","1,719.15","","-0.58%"
"01/28/2016","1,729.15","1,729.15","1,729.15","1,729.15","","-0.20%"
"01/27/2016","1,732.68","1,732.68","1,732.68","1,732.68","","-0.81%"
"01/26/2016","1,746.79","1,746.79","1,746.79","1,746.79","","-0.19%"
"01/25/2016","1,750.07","1,750.07","1,750.07","1,750.07","","-0.02%"
"01/24/2016","1,750.43","1,750.43","1,750.43","1,750.43","","-0.03%"
"01/21/2016","1,751.03","1,751.03","1,751.03","1,751.03","","-0.28%"
"01/20/2016","1,755.87","1,755.87","1,755.87","1,755.87","","-0.65%"
"01/19/2016","1,767.29","1,767.29","1,767.29","1,767.29","","0.78%"
"01/18/2016","1,753.55","1,753.55","1,753.55","1,753.55","","-0.01%"
"01/17/2016","1,753.72","1,753.72","1,753.72","1,753.72","","-0.42%"
"01/14/2016","1,761.10","1,761.10","1,761.10","1,761.10","","0.05%"
"01/13/2016","1,760.20","1,760.20","1,760.20","1,760.20","","0.18%"
"01/12/2016","1,757.07","1,757.07","1,757.07","1,757.07","","0.01%"
"01/11/2016","1,756.93","1,756.93","1,756.93","1,756.93","","-0.43%"
"01/10/2016","1,764.43","1,764.43","1,764.43","1,764.43","","-0.39%"
"01/07/2016","1,771.28","1,771.28","1,771.28","1,771.28","","-0.21%"
"01/06/2016","1,774.99","1,774.99","1,774.99","1,774.99","","0.62%"
"01/05/2016","1,764.07","1,764.07","1,764.07","1,764.07","","0.43%"
"01/04/2016","1,756.56","1,756.56","1,756.56","1,756.56","","-0.17%"
"01/03/2016","1,759.51","1,759.51","1,759.51","1,759.51","","1.03%"
"12/30/2015","1,741.59","1,741.59","1,741.59","1,741.59","","-0.04%"
"12/29/2015","1,742.37","1,742.37","1,742.37","1,742.37","","-0.10%"
"12/28/2015","1,744.06","1,744.06","1,744.06","1,744.06","","-0.20%"
"12/27/2015","1,747.50","1,747.50","1,747.50","1,747.50","","0.00%"
"12/24/2015","1,747.43","1,747.43","1,747.43","1,747.43","","0.38%"
"12/23/2015","1,740.81","1,740.81","1,740.81","1,740.81","","-0.22%"
"12/22/2015","1,744.60","1,744.60","1,744.60","1,744.60","","0.60%"
"12/21/2015","1,734.11","1,734.11","1,734.11","1,734.11","","1.14%"
"12/20/2015","1,714.63","1,714.63","1,714.63","1,714.63","","-0.30%"
"12/17/2015","1,719.74","1,719.74","1,719.74","1,719.74","","0.15%"
"12/15/2015","1,717.09","1,717.09","1,717.09","1,717.09","","-0.44%"
"12/14/2015","1,724.74","1,724.74","1,724.74","1,724.74","","-0.09%"
"12/13/2015","1,726.25","1,726.25","1,726.25","1,726.25","","-0.85%"
"12/10/2015","1,741.09","1,741.09","1,741.09","1,741.09","","-0.16%"
"12/09/2015","1,743.94","1,743.94","1,743.94","1,743.94","","-0.30%"
"12/08/2015","1,749.24","1,749.24","1,749.24","1,749.24","","-0.43%"
"12/07/2015","1,756.82","1,756.82","1,756.82","1,756.82","","-1.16%"
"12/06/2015","1,777.51","1,777.51","1,777.51","1,777.51","","0.30%"
"12/03/2015","1,772.22","1,772.22","1,772.22","1,772.22","","0.86%"
"12/02/2015","1,757.16","1,757.16","1,757.16","1,757.16","","0.14%"
"12/01/2015","1,754.76","1,754.76","1,754.76","1,754.76","","1.19%"
"11/30/2015","1,734.08","1,734.08","1,734.08","1,734.08","","0.19%"
"11/29/2015","1,730.78","1,730.78","1,730.78","1,730.78","","0.07%"
"11/26/2015","1,729.64","1,729.64","1,729.64","1,729.64","","0.10%"
"11/25/2015","1,727.95","1,727.95","1,727.95","1,727.95","","-0.29%"
"11/24/2015","1,733.02","1,733.02","1,733.02","1,733.02","","-0.60%"
"11/23/2015","1,743.52","1,743.52","1,743.52","1,743.52","","-0.13%"
"11/22/2015","1,745.78","1,745.78","1,745.78","1,745.78","","1.44%"
"11/19/2015","1,721.06","1,721.06","1,721.06","1,721.06","","0.86%"
"11/18/2015","1,706.33","1,706.33","1,706.33","1,706.33","","-0.09%"
"11/17/2015","1,707.91","1,707.91","1,707.91","1,707.91","","0.50%"
"11/16/2015","1,699.35","1,699.35","1,699.35","1,699.35","","0.77%"
"11/15/2015","1,686.39","1,686.39","1,686.39","1,686.39","","-0.16%"
"11/12/2015","1,689.08","1,689.08","1,689.08","1,689.08","","1.48%"
"11/11/2015","1,664.51","1,664.51","1,664.51","1,664.51","","-1.01%"
"11/10/2015","1,681.48","1,681.48","1,681.48","1,681.48","","0.07%"
"11/09/2015","1,680.23","1,680.23","1,680.23","1,680.23","","-0.55%"
"11/08/2015","1,689.51","1,689.51","1,689.51","1,689.51","","-1.28%"
"11/05/2015","1,711.36","1,711.36","1,711.36","1,711.36","","-0.15%"
"11/04/2015","1,713.87","1,713.87","1,713.87","1,713.87","","-0.85%"
"11/03/2015","1,728.54","1,728.54","1,728.54","1,728.54","","0.35%"
"11/02/2015","1,722.49","1,722.49","1,722.49","1,722.49","","0.79%"
"11/01/2015","1,709.03","1,709.03","1,709.03","1,709.03","","-0.98%"
"10/29/2015","1,725.97","1,725.97","1,725.97","1,725.97","","-0.28%"
"10/28/2015","1,730.84","1,730.84","1,730.84","1,730.84","","-0.28%"
"10/27/2015","1,735.69","1,735.69","1,735.69","1,735.69","","-0.89%"
"10/26/2015","1,751.21","1,751.21","1,751.21","1,751.21","","-0.62%"
"10/25/2015","1,762.21","1,762.21","1,762.21","1,762.21","","-0.02%"
"10/21/2015","1,762.55","1,762.55","1,762.55","1,762.55","","-0.24%"
"10/20/2015","1,766.85","1,766.85","1,766.85","1,766.85","","0.20%"
"10/19/2015","1,763.39","1,763.39","1,763.39","1,763.39","","1.14%"
"10/18/2015","1,743.48","1,743.48","1,743.48","1,743.48","","-1.30%"
"10/15/2015","1,766.50","1,766.50","1,766.50","1,766.50","","-1.22%"
"10/14/2015","1,788.25","1,788.25","1,788.25","1,788.25","","-1.36%"
"10/13/2015","1,812.87","1,812.87","1,812.87","1,812.87","","-0.04%"
"10/12/2015","1,813.58","1,813.58","1,813.58","1,813.58","","1.05%"
"10/11/2015","1,794.69","1,794.69","1,794.69","1,794.69","","-1.17%"
"10/08/2015","1,815.99","1,815.99","1,815.99","1,815.99","","-0.65%"
"10/07/2015","1,827.82","1,827.82","1,827.82","1,827.82","","-0.82%"
"10/06/2015","1,842.87","1,842.87","1,842.87","1,842.87","","0.15%"
"10/05/2015","1,840.17","1,840.17","1,840.17","1,840.17","","0.30%"
"10/04/2015","1,834.61","1,834.61","1,834.61","1,834.61","","-0.90%"
"10/01/2015","1,851.27","1,851.27","1,851.27","1,851.27","","0.18%"
"09/30/2015","1,847.97","1,847.97","1,847.97","1,847.97","","-0.33%"
"09/29/2015","1,854.02","1,854.02","1,854.02","1,854.02","","-0.52%"
"09/28/2015","1,863.72","1,863.72","1,863.72","1,863.72","","0.18%"
"09/22/2015","1,860.35","1,860.35","1,860.35","1,860.35","","0.24%"
"09/21/2015","1,855.90","1,855.90","1,855.90","1,855.90","","0.28%"
"09/20/2015","1,850.79","1,850.79","1,850.79","1,850.79","","0.14%"
"09/17/2015","1,848.12","1,848.12","1,848.12","1,848.12","","0.65%"
"09/16/2015","1,836.24","1,836.24","1,836.24","1,836.24","","-0.08%"
"09/15/2015","1,837.66","1,837.66","1,837.66","1,837.66","","0.70%"
"09/14/2015","1,824.92","1,824.92","1,824.92","1,824.92","","0.35%"
"09/13/2015","1,818.60","1,818.60","1,818.60","1,818.60","","0.22%"
"09/10/2015","1,814.59","1,814.59","1,814.59","1,814.59","","-0.06%"
"09/09/2015","1,815.77","1,815.77","1,815.77","1,815.77","","-0.62%"
"09/08/2015","1,827.02","1,827.02","1,827.02","1,827.02","","-0.13%"
"09/07/2015","1,829.46","1,829.46","1,829.46","1,829.46","","0.57%"
"09/06/2015","1,819.16","1,819.16","1,819.16","1,819.16","","-0.22%"
"09/03/2015","1,823.17","1,823.17","1,823.17","1,823.17","","-0.10%"
"09/02/2015","1,825.00","1,825.00","1,825.00","1,825.00","","1.04%"
"09/01/2015","1,806.29","1,806.29","1,806.29","1,806.29","","-1.13%"
"08/31/2015","1,826.97","1,826.97","1,826.97","1,826.97","","-0.46%"
"08/30/2015","1,835.40","1,835.40","1,835.40","1,835.40","","-0.30%"
"08/27/2015","1,840.88","1,840.88","1,840.88","1,840.88","","0.16%"
"08/26/2015","1,837.97","1,837.97","1,837.97","1,837.97","","0.28%"
"08/25/2015","1,832.92","1,832.92","1,832.92","1,832.92","","0.05%"
"08/24/2015","1,832.05","1,832.05","1,832.05","1,832.05","","-0.66%"
"08/23/2015","1,844.23","1,844.23","1,844.23","1,844.23","","-0.36%"
"08/20/2015","1,850.94","1,850.94","1,850.94","1,850.94","","0.09%"
"08/19/2015","1,849.35","1,849.35","1,849.35","1,849.35","","0.41%"
"08/18/2015","1,841.86","1,841.86","1,841.86","1,841.86","","0.76%"
"08/17/2015","1,827.92","1,827.92","1,827.92","1,827.92","","-0.94%"
"08/16/2015","1,845.27","1,845.27","1,845.27","1,845.27","","-0.76%"
"08/13/2015","1,859.39","1,859.39","1,859.39","1,859.39","","-0.47%"
"08/12/2015","1,868.13","1,868.13","1,868.13","1,868.13","","0.47%"
"08/11/2015","1,859.48","1,859.48","1,859.48","1,859.48","","-0.53%"
"08/10/2015","1,869.31","1,869.31","1,869.31","1,869.31","","-0.65%"
"08/09/2015","1,881.57","1,881.57","1,881.57","1,881.57","","-0.28%"
"08/06/2015","1,886.83","1,886.83","1,886.83","1,886.83","","-0.15%"
"08/05/2015","1,889.75","1,889.75","1,889.75","1,889.75","","-0.79%"
"08/04/2015","1,904.75","1,904.75","1,904.75","1,904.75","","0.17%"
"08/03/2015","1,901.50","1,901.50","1,901.50","1,901.50","","0.83%"
"08/02/2015","1,885.90","1,885.90","1,885.90","1,885.90","","0.11%"
"07/30/2015","1,883.91","1,883.91","1,883.91","1,883.91","","0.77%"
"07/29/2015","1,869.55","1,869.55","1,869.55","1,869.55","","-0.51%"
"07/28/2015","1,879.15","1,879.15","1,879.15","1,879.15","","0.53%"
"07/27/2015","1,869.25","1,869.25","1,869.25","1,869.25","","-0.41%"
"07/26/2015","1,876.90","1,876.90","1,876.90","1,876.90","","-0.63%"
"07/23/2015","1,888.83","1,888.83","1,888.83","1,888.83","","1.69%"
"07/22/2015","1,857.44","1,857.44","1,857.44","1,857.44","","-0.05%"
"07/21/2015","1,858.34","1,858.34","1,858.34","1,858.34","","2.06%"
"07/14/2015","1,820.88","1,820.88","1,820.88","1,820.88","","0.32%"
"07/13/2015","1,815.06","1,815.06","1,815.06","1,815.06","","0.21%"
"07/12/2015","1,811.20","1,811.20","1,811.20","1,811.20","","0.89%"
"07/09/2015","1,795.24","1,795.24","1,795.24","1,795.24","","0.62%"
"07/08/2015","1,784.17","1,784.17","1,784.17","1,784.17","","0.11%"
"07/07/2015","1,782.15","1,782.15","1,782.15","1,782.15","","1.00%"
"07/06/2015","1,764.49","1,764.49","1,764.49","1,764.49","","0.16%"
"07/05/2015","1,761.63","1,761.63","1,761.63","1,761.63","","-0.64%"
"07/02/2015","1,772.90","1,772.90","1,772.90","1,772.90","","0.20%"
"06/30/2015","1,769.36","1,769.36","1,769.36","1,769.36","","0.99%"
"06/29/2015","1,752.01","1,752.01","1,752.01","1,752.01","","0.78%"
"06/28/2015","1,738.41","1,738.41","1,738.41","1,738.41","","1.33%"
"06/25/2015","1,715.66","1,715.66","1,715.66","1,715.66","","-0.08%"
"06/24/2015","1,717.04","1,717.04","1,717.04","1,717.04","","-0.93%"
"06/23/2015","1,733.21","1,733.21","1,733.21","1,733.21","","0.01%"
"06/22/2015","1,733.00","1,733.00","1,733.00","1,733.00","","0.11%"
"06/21/2015","1,731.04","1,731.04","1,731.04","1,731.04","","-0.66%"
"06/18/2015","1,742.62","1,742.62","1,742.62","1,742.62","","-0.20%"
"06/17/2015","1,746.07","1,746.07","1,746.07","1,746.07","","0.24%"
"06/16/2015","1,741.82","1,741.82","1,741.82","1,741.82","","0.63%"
"06/15/2015","1,730.87","1,730.87","1,730.87","1,730.87","","0.60%"
"06/14/2015","1,720.49","1,720.49","1,720.49","1,720.49","","-1.37%"
"06/11/2015","1,744.30","1,744.30","1,744.30","1,744.30","","-0.87%"
"06/10/2015","1,759.60","1,759.60","1,759.60","1,759.60","","1.21%"
"06/09/2015","1,738.48","1,738.48","1,738.48","1,738.48","","-0.55%"
"06/08/2015","1,748.16","1,748.16","1,748.16","1,748.16","","-1.55%"
"06/07/2015","1,775.68","1,775.68","1,775.68","1,775.68","","0.59%"
"06/04/2015","1,765.18","1,765.18","1,765.18","1,765.18","","0.41%"
"06/02/2015","1,757.89","1,757.89","1,757.89","1,757.89","","-0.46%"
"06/01/2015","1,765.96","1,765.96","1,765.96","1,765.96","","0.45%"
"05/31/2015","1,758.01","1,758.01","1,758.01","1,758.01","","1.53%"
"05/28/2015","1,731.44","1,731.44","1,731.44","1,731.44","","-1.63%"
"05/27/2015","1,760.15","1,760.15","1,760.15","1,760.15","","0.65%"
"05/26/2015","1,748.78","1,748.78","1,748.78","1,748.78","","0.72%"
"05/25/2015","1,736.31","1,736.31","1,736.31","1,736.31","","3.20%"
"05/24/2015","1,682.44","1,682.44","1,682.44","1,682.44","","-0.06%"
"05/21/2015","1,683.43","1,683.43","1,683.43","1,683.43","","0.27%"
"05/20/2015","1,678.87","1,678.87","1,678.87","1,678.87","","-0.45%"
"05/19/2015","1,686.44","1,686.44","1,686.44","1,686.44","","1.24%"
"05/18/2015","1,665.84","1,665.84","1,665.84","1,665.84","","2.19%"
"05/17/2015","1,630.19","1,630.19","1,630.19","1,630.19","","0.40%"
"05/14/2015","1,623.71","1,623.71","1,623.71","1,623.71","","-0.73%"
"05/13/2015","1,635.67","1,635.67","1,635.67","1,635.67","","0.81%"
"05/12/2015","1,622.49","1,622.49","1,622.49","1,622.49","","-0.14%"
"05/11/2015","1,624.71","1,624.71","1,624.71","1,624.71","","0.47%"
"05/10/2015","1,617.17","1,617.17","1,617.17","1,617.17","","3.78%"
"05/07/2015","1,558.20","1,558.20","1,558.20","1,558.20","","0.61%"
"05/06/2015","1,548.68","1,548.68","1,548.68","1,548.68","","1.74%"
"05/05/2015","1,522.16","1,522.16","1,522.16","1,522.16","","1.09%"
"05/04/2015","1,505.70","1,505.70","1,505.70","1,505.70","","-2.56%"
"04/30/2015","1,545.18","1,545.18","1,545.18","1,545.18","","-1.14%"
"04/29/2015","1,562.93","1,562.93","1,562.93","1,562.93","","-0.31%"
"04/27/2015","1,567.79","1,567.79","1,567.79","1,567.79","","0.62%"
"04/26/2015","1,558.13","1,558.13","1,558.13","1,558.13","","-2.17%"
"04/23/2015","1,592.75","1,592.75","1,592.75","1,592.75","","-1.78%"
"04/22/2015","1,621.56","1,621.56","1,621.56","1,621.56","","-0.65%"
"04/21/2015","1,632.24","1,632.24","1,632.24","1,632.24","","-1.01%"
"04/20/2015","1,648.94","1,648.94","1,648.94","1,648.94","","-0.44%"
"04/19/2015","1,656.29","1,656.29","1,656.29","1,656.29","","-0.72%"
"04/16/2015","1,668.34","1,668.34","1,668.34","1,668.34","","-0.14%"
"04/15/2015","1,670.70","1,670.70","1,670.70","1,670.70","","1.03%"
"04/13/2015","1,653.61","1,653.61","1,653.61","1,653.61","","-0.34%"
"04/12/2015","1,659.18","1,659.18","1,659.18","1,659.18","","-0.72%"
"04/09/2015","1,671.17","1,671.17","1,671.17","1,671.17","","-0.02%"
"04/08/2015","1,671.47","1,671.47","1,671.47","1,671.47","","0.14%"
"04/07/2015","1,669.16","1,669.16","1,669.16","1,669.16","","-0.98%"
"04/06/2015","1,685.73","1,685.73","1,685.73","1,685.73","","-0.65%"
"04/05/2015","1,696.80","1,696.80","1,696.80","1,696.80","","-0.37%"
"04/02/2015","1,703.06","1,703.06","1,703.06","1,703.06","","-0.98%"
"04/01/2015","1,719.88","1,719.88","1,719.88","1,719.88","","-0.50%"
"03/31/2015","1,728.47","1,728.47","1,728.47","1,728.47","","0.64%"
"03/30/2015","1,717.48","1,717.48","1,717.48","1,717.48","","-1.17%"
"03/29/2015","1,737.88","1,737.88","1,737.88","1,737.88","","1.40%"
"03/25/2015","1,713.85","1,713.85","1,713.85","1,713.85","","0.39%"
"03/24/2015","1,707.22","1,707.22","1,707.22","1,707.22","","-0.25%"
"03/23/2015","1,711.57","1,711.57","1,711.57","1,711.57","","-0.55%"
"03/22/2015","1,721.06","1,721.06","1,721.06","1,721.06","","2.04%"
"03/19/2015","1,686.67","1,686.67","1,686.67","1,686.67","","0.69%"
"03/18/2015","1,675.11","1,675.11","1,675.11","1,675.11","","-0.97%"
"03/16/2015","1,691.50","1,691.50","1,691.50","1,691.50","","-1.05%"
"03/15/2015","1,709.40","1,709.40","1,709.40","1,709.40","","-0.29%"
"03/12/2015","1,714.41","1,714.41","1,714.41","1,714.41","","-0.12%"
"03/11/2015","1,716.54","1,716.54","1,716.54","1,716.54","","-0.77%"
"03/10/2015","1,729.90","1,729.90","1,729.90","1,729.90","","0.89%"
"03/09/2015","1,714.66","1,714.66","1,714.66","1,714.66","","0.14%"
"03/08/2015","1,712.29","1,712.29","1,712.29","1,712.29","","-1.08%"
"03/05/2015","1,730.94","1,730.94","1,730.94","1,730.94","","-0.39%"
"03/04/2015","1,737.72","1,737.72","1,737.72","1,737.72","","-0.64%"
"03/03/2015","1,748.98","1,748.98","1,748.98","1,748.98","","-0.30%"
"03/02/2015","1,754.17","1,754.17","1,754.17","1,754.17","","-0.26%"
"03/01/2015","1,758.78","1,758.78","1,758.78","1,758.78","","-0.77%"
"02/26/2015","1,772.41","1,772.41","1,772.41","1,772.41","","0.14%"
"02/25/2015","1,770.01","1,770.01","1,770.01","1,770.01","","-1.29%"
"02/24/2015","1,793.07","1,793.07","1,793.07","1,793.07","","-0.26%"
"02/23/2015","1,797.66","1,797.66","1,797.66","1,797.66","","0.53%"
"02/22/2015","1,788.15","1,788.15","1,788.15","1,788.15","","0.58%"
"02/19/2015","1,777.86","1,777.86","1,777.86","1,777.86","","-0.47%"
"02/18/2015","1,786.17","1,786.17","1,786.17","1,786.17","","-0.03%"
"02/17/2015","1,786.72","1,786.72","1,786.72","1,786.72","","0.65%"
"02/16/2015","1,775.11","1,775.11","1,775.11","1,775.11","","-1.65%"
"02/15/2015","1,804.89","1,804.89","1,804.89","1,804.89","","-0.41%"
"02/12/2015","1,812.35","1,812.35","1,812.35","1,812.35","","0.41%"
"02/11/2015","1,804.90","1,804.90","1,804.90","1,804.90","","0.93%"
"02/10/2015","1,788.21","1,788.21","1,788.21","1,788.21","","2.20%"
"02/09/2015","1,749.67","1,749.67","1,749.67","1,749.67","","0.34%"
"02/08/2015","1,743.67","1,743.67","1,743.67","1,743.67","","0.60%"
"02/05/2015","1,733.22","1,733.22","1,733.22","1,733.22","","0.40%"
"02/04/2015","1,726.40","1,726.40","1,726.40","1,726.40","","0.16%"
"02/03/2015","1,723.62","1,723.62","1,723.62","1,723.62","","1.06%"
"02/02/2015","1,705.62","1,705.62","1,705.62","1,705.62","","-1.04%"
"02/01/2015","1,723.54","1,723.54","1,723.54","1,723.54","","-1.39%"
"01/29/2015","1,747.75","1,747.75","1,747.75","1,747.75","","-0.52%"
"01/28/2015","1,756.80","1,756.80","1,756.80","1,756.80","","0.07%"
"01/27/2015","1,755.53","1,755.53","1,755.53","1,755.53","","1.10%"
"01/26/2015","1,736.36","1,736.36","1,736.36","1,736.36","","-0.54%"
"01/25/2015","1,745.80","1,745.80","1,745.80","1,745.80","","-1.86%"
"01/22/2015","1,778.80","1,778.80","1,778.80","1,778.80","","0.23%"
"01/21/2015","1,774.77","1,774.77","1,774.77","1,774.77","","-1.51%"
"01/20/2015","1,802.07","1,802.07","1,802.07","1,802.07","","-0.09%"
"01/19/2015","1,803.63","1,803.63","1,803.63","1,803.63","","-0.94%"
"01/18/2015","1,820.70","1,820.70","1,820.70","1,820.70","","-1.02%"
"01/15/2015","1,839.39","1,839.39","1,839.39","1,839.39","","-0.07%"
"01/14/2015","1,840.67","1,840.67","1,840.67","1,840.67","","-0.46%"
"01/13/2015","1,849.22","1,849.22","1,849.22","1,849.22","","0.19%"
"01/12/2015","1,845.74","1,845.74","1,845.74","1,845.74","","0.57%"
"01/11/2015","1,835.23","1,835.23","1,835.23","1,835.23","","-1.02%"
"01/08/2015","1,854.14","1,854.14","1,854.14","1,854.14","","-0.16%"
"01/07/2015","1,857.15","1,857.15","1,857.15","1,857.15","","-0.10%"
"01/06/2015","1,859.06","1,859.06","1,859.06","1,859.06","","0.79%"
"01/05/2015","1,844.41","1,844.41","1,844.41","1,844.41","","0.07%"
"01/01/2015","1,843.18","1,843.18","1,843.18","1,843.18","","2.23%"
"12/30/2014","1,803.05","1,803.05","1,803.05","1,803.05","","1.26%"
"12/29/2014","1,780.59","1,780.59","1,780.59","1,780.59","","0.06%"
"12/28/2014","1,779.47","1,779.47","1,779.47","1,779.47","","-0.41%"
"12/24/2014","1,786.87","1,786.87","1,786.87","1,786.87","","-0.25%"
"12/23/2014","1,791.40","1,791.40","1,791.40","1,791.40","","-0.61%"
"12/22/2014","1,802.42","1,802.42","1,802.42","1,802.42","","0.67%"
"12/21/2014","1,790.41","1,790.41","1,790.41","1,790.41","","-0.14%"
"12/18/2014","1,792.86","1,792.86","1,792.86","1,792.86","","0.23%"
"12/17/2014","1,788.70","1,788.70","1,788.70","1,788.70","","-0.87%"
"12/15/2014","1,804.45","1,804.45","1,804.45","1,804.45","","-0.20%"
"12/14/2014","1,808.05","1,808.05","1,808.05","1,808.05","","-0.85%"
"12/11/2014","1,823.64","1,823.64","1,823.64","1,823.64","","-0.19%"
"12/10/2014","1,827.06","1,827.06","1,827.06","1,827.06","","0.23%"
"12/09/2014","1,822.79","1,822.79","1,822.79","1,822.79","","0.15%"
"12/08/2014","1,820.13","1,820.13","1,820.13","1,820.13","","-0.12%"
"12/07/2014","1,822.37","1,822.37","1,822.37","1,822.37","","-1.16%"
"12/04/2014","1,843.69","1,843.69","1,843.69","1,843.69","","-0.55%"
"12/03/2014","1,853.83","1,853.83","1,853.83","1,853.83","","0.89%"
"12/02/2014","1,837.44","1,837.44","1,837.44","1,837.44","","2.12%"
"12/01/2014","1,799.27","1,799.27","1,799.27","1,799.27","","2.23%"
"11/30/2014","1,760.05","1,760.05","1,760.05","1,760.05","","-0.05%"
"11/27/2014","1,760.89","1,760.89","1,760.89","1,760.89","","0.50%"
"11/26/2014","1,752.08","1,752.08","1,752.08","1,752.08","","-1.10%"
"11/25/2014","1,771.49","1,771.49","1,771.49","1,771.49","","1.05%"
"11/24/2014","1,753.05","1,753.05","1,753.05","1,753.05","","-1.80%"
"11/23/2014","1,785.13","1,785.13","1,785.13","1,785.13","","-1.63%"
"11/20/2014","1,814.69","1,814.69","1,814.69","1,814.69","","-0.65%"
"11/19/2014","1,826.51","1,826.51","1,826.51","1,826.51","","0.64%"
"11/18/2014","1,814.93","1,814.93","1,814.93","1,814.93","","-0.82%"
"11/17/2014","1,829.97","1,829.97","1,829.97","1,829.97","","-1.22%"
"11/16/2014","1,852.66","1,852.66","1,852.66","1,852.66","","-0.40%"
"11/13/2014","1,860.15","1,860.15","1,860.15","1,860.15","","-0.58%"
"11/12/2014","1,870.94","1,870.94","1,870.94","1,870.94","","2.64%"
"11/11/2014","1,822.76","1,822.76","1,822.76","1,822.76","","0.85%"
"11/10/2014","1,807.45","1,807.45","1,807.45","1,807.45","","-0.44%"
"11/09/2014","1,815.36","1,815.36","1,815.36","1,815.36","","-2.76%"
"11/06/2014","1,866.98","1,866.98","1,866.98","1,866.98","","-0.29%"
"11/05/2014","1,872.39","1,872.39","1,872.39","1,872.39","","-1.13%"
"11/03/2014","1,893.79","1,893.79","1,893.79","1,893.79","","-1.27%"
"11/02/2014","1,918.09","1,918.09","1,918.09","1,918.09","","-1.61%"
"10/30/2014","1,949.47","1,949.47","1,949.47","1,949.47","","1.57%"
